subject,t_center_s,label,is_stress,eda_mean,eda_std,scl_mean,scl_slope,scr_rate,scr_mean_amp,scr_auc,hr_mean,hr_std,rmssd,sdnn,pnn50,temp_mean,temp_slope,temp_std,acc_mean,acc_var,enmo,cort_mean,cort_slope,cort_auc
S2,2840.0,2,1,1.1308062076568604,0.036760568618774414,1.1316246308932463,0.000962762241370604,6.0,0.03743715723750848,0.43185324283488735,76.66350655607245,11.658820700187778,159.52355404520287,116.70727704192198,61.702127659574465,32.68583297729492,-0.0030419772887294,0.055325739085674286,0.9801561832427979,1.244120085175382e-05,0.0,8.282053,0.58025724,8.245325
S2,2845.0,2,1,1.1379977464675903,0.03439589589834213,1.138484338931414,0.0006881220940750685,6.0,0.037702491654332225,0.48930785655629816,75.73245704111874,11.003765847929625,152.24355679613342,110.21452585382598,66.66666666666666,32.67216873168945,-0.0028286364283868445,0.05209220573306084,0.9801243543624878,1.210151913255686e-05,0.0,8.344744,0.6296334,8.3085
S2,2850.0,2,1,1.1488624811172485,0.03674305975437164,1.148440774563228,0.000623434650945639,7.0,0.0361232466791125,0.5032185086872196,74.89711350161569,10.4479873241083,150.11215886583506,106.64173788593094,65.95744680851064,32.657833099365234,-0.0025786327238278375,0.04778701812028885,0.9802297353744507,1.191010233014822e-05,0.0,8.383391,0.5598622,8.347956
S2,2855.0,2,1,1.1503199338912964,0.03678949549794197,1.1512529126083924,0.0009559876345225684,5.0,0.04517378499039539,0.47786701329196746,74.28882763442004,10.860996033778415,168.87750285158694,114.17203644610183,65.3061224489796,32.645164489746094,-0.002402526180467259,0.04488813132047653,0.980251669883728,1.0648788702383172e-05,0.0,8.398658,0.5954428,8.362668
S2,2860.0,2,1,1.1553813219070435,0.039936598390340805,1.155095724555831,0.0012808531693721296,7.0,0.03881473413816404,0.5503895678664309,74.6616505273869,10.240264151194184,141.58214455543077,106.71474565322686,63.829787234042556,32.63349914550781,-0.0019891931649744297,0.03793944790959358,0.9801521301269531,1.150422485807212e-05,0.0,8.435395,0.7043707,8.397922
S2,2865.0,2,1,1.162956953048706,0.0440584272146225,1.1622238352175052,0.0015940589224131515,7.0,0.04849353086438647,0.614972140100865,75.30900870835829,10.703036513213851,160.05993309023674,110.78378358522468,61.702127659574465,32.62266540527344,-0.001810038201719472,0.034490037709474564,0.9801687598228455,1.1462593647593167e-05,0.0,8.503516,0.7046523,8.468319
S2,2870.0,2,1,1.1711682081222534,0.04722212627530098,1.1720476586759703,0.001859579677096521,7.0,0.04465374202620168,0.5437158143879077,72.72348148122241,8.77756573361367,147.5599442146408,103.39357791357575,62.7906976744186,32.613834381103516,-0.0016569934931665936,0.031469494104385376,0.980190634727478,1.110704215534497e-05,0.0,8.563009,0.53922653,8.529347
S2,2875.0,2,1,1.1825718879699707,0.0510982945561409,1.1826453507696753,0.0020617048295565894,9.0,0.04026844715381994,0.6076235535222458,74.58109020310519,9.042861332994304,144.3031840178273,95.44205397231391,63.41463414634146,32.6053352355957,-0.001733392079560949,0.03273513913154602,0.9801186919212341,1.1626177183643449e-05,0.0,8.62069,0.5392997,8.585321
S2,2880.0,2,1,1.1907298564910889,0.04681922495365143,1.1912233691626264,0.0017639297527739742,9.0,0.04044467795243071,0.621057789392318,73.19821847817214,9.860076572971678,169.21916384140482,109.49600590060538,71.05263157894737,32.59550094604492,-0.0017253440942101744,0.03252887353301048,0.9799655079841614,1.0811431820911821e-05,0.0,8.674953,0.44077674,8.637864
S2,2885.0,2,1,1.1949102878570557,0.0432341992855072,1.1959849031711878,0.0012391976229388488,8.0,0.03573518465639866,0.4511008361301955,73.59223812215075,10.180568709618546,172.87027557985223,112.76047580947143,75.67567567567568,32.586830139160156,-0.0017814574637926238,0.03364052623510361,0.9797565340995789,6.177769682835788e-05,0.0002750461280811578,8.669347,0.36720312,8.633473
S2,4100.0,4,0,0.3107982575893402,0.09408921003341675,0.3117997788527738,-0.0003767921114740447,2.0,0.41647664656550576,0.6992064184475151,68.55301099496849,9.449076738708914,148.12879082701986,113.5983093749953,62.5,34.06416702270508,-0.0005114067701642922,0.022082960233092308,0.9859854578971863,0.0007978549692779779,0.0022649685852229595,9.27136,0.020087339,9.232825
S2,4105.0,4,0,0.3139055669307709,0.09249914437532425,0.3127483678754507,-0.0009443240155854379,2.0,0.4163834382165773,0.7004424273390973,66.24588250187718,7.781672964960253,159.04944124270096,104.13894329666955,59.61538461538461,34.0620002746582,-0.0009461441057253919,0.024752510711550713,0.9858852028846741,0.0007865948136895895,0.002151971450075507,9.255955,0.014415963,9.217033
S2,4110.0,4,0,0.3043590486049652,0.016477055847644806,0.3087118443803047,-0.0011090428673976417,4.0,0.012882758946814968,0.1215980579379687,66.21687831212387,7.527603866499361,146.651183432909,101.07689046953213,58.18181818181818,34.057167053222656,-0.0015264255830512417,0.030718835070729256,0.986470639705658,0.00047481697401963174,0.00098259502556175,9.221892,0.055478085,9.184978
S2,4115.0,4,0,0.3010272979736328,0.01565633900463581,0.3008936291424845,-0.0008071186436239312,1.0,0.01258180059354469,0.06844146051976349,66.84968804299447,7.161967360532525,134.05070631751306,95.38164064516384,53.44827586206896,34.05183410644531,-0.0017386489296212682,0.03309042006731033,0.9871605038642883,5.534176580113126e-06,0.0,9.212095,0.09961866,9.172148
S2,4120.0,4,0,0.2969217300415039,0.017183659598231316,0.29701300111474205,-0.0009411123776213035,1.0,0.012567680055793173,0.05054215821691256,66.904015491175,6.833556468210834,126.93810007243688,88.9641922567849,54.09836065573771,34.04433059692383,-0.0018578066701930485,0.03461042046546936,0.9869614839553833,5.497952315636212e-06,0.0,9.220229,0.06362672,9.179559
S2,4125.0,4,0,0.2923089265823364,0.01776920072734356,0.29245907054403963,-0.0009911775046046365,1.0,0.012615142917586364,0.049481931344632454,67.41628042945506,6.795081385122535,113.97650591770955,88.73216302184427,51.61290322580645,34.035499572753906,-0.001840290229919971,0.03437137231230736,0.9866865873336792,4.695715688285418e-06,0.0,9.238875,-0.09501387,9.199471
S2,4130.0,4,0,0.28805381059646606,0.01836332492530346,0.2881314713276882,-0.0010241736215118292,1.0,0.012352709614113111,0.051250642619457346,66.04231705997529,5.809475009900187,93.91519836600988,80.46869074254492,47.61904761904761,34.02766418457031,-0.001716663493913857,0.032575830817222595,0.9864854216575623,4.140571491006995e-06,0.0,9.25293,-0.11064998,9.212097
S2,4135.0,4,0,0.28383076190948486,0.01913844235241413,0.2837954358029664,-0.001063926286052898,1.0,0.012468037179842684,0.05232588103957307,65.98522298951814,5.902814898707039,93.09668193603895,82.19115244319687,46.875,34.02083206176758,-0.0015697068299999422,0.030620180070400238,0.986463189125061,4.061285380885238e-06,0.0,9.247178,-0.1682117,9.209736
S2,4140.0,4,0,0.2788602113723755,0.018794329836964607,0.27904864835535653,-0.0010788772926612826,0.0,0.0,0.02470794369612686,66.3279310649742,5.457654411591982,77.56144395181555,73.15990354481333,45.3125,34.01366424560547,-0.001401643397570154,0.028222491964697838,0.9862988591194153,4.0022282519203145e-06,0.0,9.218162,-0.20441043,9.178273
S2,4145.0,4,0,0.2732437551021576,0.017116213217377663,0.27333358752676457,-0.000976602665030588,0.0,0.0,0.026219052915718702,66.08190634549452,4.823671629109433,61.608633967138694,65.71607163400684,39.0625,34.007164001464844,-0.001190249338197628,0.025237418711185455,0.9862711429595947,3.925420060113538e-06,0.0,9.203369,-0.10701791,9.166128
S2,4150.0,4,0,0.2682305574417114,0.016349539160728455,0.2683680428448066,-0.0009409206345666953,0.0,0.0,0.025758379691070553,65.85056070926561,5.001299352322469,63.49909455862836,68.65327380713806,39.0625,34.001834869384766,-0.0009685790477321505,0.021716313436627388,0.9862373471260071,3.761549351111171e-06,0.0,9.160543,-0.2723624,9.12636
S2,4155.0,4,0,0.26345759630203247,0.015731792896986008,0.26357088361236486,-0.0009058372086277664,0.0,0.0,0.026431479752378945,66.82644182535594,5.66986138942695,59.19760950540019,71.9245148246369,36.92307692307693,33.996829986572266,-0.0006885783742985932,0.017076505348086357,0.9861976504325867,3.6268827443564078e-06,0.0,9.156276,-0.30018482,9.117269
S2,4160.0,4,0,0.25891417264938354,0.015245364047586918,0.2589689996239928,-0.0008739148635728587,0.0,0.0,0.027861512410634788,66.49650266977882,5.034579419482816,57.97196124865558,68.2624590357648,37.5,33.994163513183594,-0.0004835852761388846,0.014638389460742474,0.9861677885055542,3.7001930195401656e-06,0.0,9.131329,-0.14289798,9.094004
S2,4165.0,4,0,0.25457897782325745,0.014917083084583282,0.25456371569166475,-0.0008492156025472485,0.0,0.0,0.030334553650135834,66.1355754976014,5.315949741941127,62.375868795043715,73.17705437239937,39.682539682539684,33.99182891845703,-0.0002013769142987659,0.011178525164723396,0.9860943555831909,3.6470041777647566e-06,0.0,9.116044,-0.18554828,9.08073
S2,4170.0,4,0,0.2502865195274353,0.014428100548684597,0.25038066904094797,-0.0008318768311139963,0.0,0.0,0.02631351897327045,65.408550285498,5.008675396826194,61.90816010590537,69.46262015798602,38.095238095238095,33.994998931884766,0.00016110901261411455,0.016278021037578583,0.9859908819198608,3.5383461636229185e-06,0.0,9.154993,-0.02171954,9.120308
S2,4175.0,4,0,0.24622894823551178,0.01420046016573906,0.2463098709639913,-0.0008210407648918264,0.0,0.0,0.02716874086802816,65.0728773574171,4.9557538187542765,61.56291545665953,68.62219288127537,38.095238095238095,33.99699783325195,0.0006016468020344572,0.018734106793999672,0.9858899712562561,3.382613840585691e-06,0.0,9.170595,0.10832954,9.132743
S2,4180.0,4,0,0.24228887259960175,0.014185772277414799,0.24232462320220513,-0.0008141794584315877,0.0,0.0,0.027310774931487827,65.40776062096842,5.8062778792191985,69.68275083468568,79.53890240919824,39.682539682539684,34.00083541870117,0.0009363597671918293,0.022603709250688553,0.9857432246208191,3.161341737722978e-06,0.0,9.168886,0.13979732,9.12996
S2,4185.0,4,0,0.23839148879051208,0.013899163343012333,0.23845534850486783,-0.000799873778870814,0.0,0.0,0.023019130319183553,65.93995156096057,5.875098655350262,83.64301994282756,78.00990042045603,39.0625,34.00733184814453,0.0013255300707128367,0.028626972809433937,0.9856709241867065,2.9944903872092254e-06,0.0,9.161817,0.10539393,9.120616
S2,4190.0,4,0,0.23443001508712769,0.013327575288712978,0.2344944538015275,-0.0007675369638327685,0.0,0.0,0.02328982347848787,66.4173641368127,5.86926205874386,89.9744024995928,77.14225647707616,39.682539682539684,34.015830993652344,0.00184693300475092,0.03684544190764427,0.9856083989143372,2.857646450138418e-06,0.0,9.142535,0.15517305,9.104291
S2,4195.0,4,0,0.23062340915203094,0.012798728421330452,0.23068119347782887,-0.0007308362057742167,0.0,0.0,0.02376043148581128,66.90762529904703,5.998771410459228,90.16801171868873,79.05784623392836,38.095238095238095,34.02532958984375,0.0023205605825477316,0.04360630363225937,0.9855114221572876,2.709529326239135e-06,0.0,9.16002,0.2622963,9.124179
S2,4200.0,4,0,0.22705167531967163,0.012237699702382088,0.22711312073661202,-0.0007082714260340827,0.0,0.0,0.023425673719973804,67.06605894047152,5.899713980598907,90.07697310625161,77.75987161213742,39.0625,34.037166595458984,0.0027130789768277743,0.049567561596632004,0.9855150580406189,2.7040707664127694e-06,0.0,9.159129,0.117072985,9.119629
S2,4205.0,4,0,0.22368282079696655,0.011641676537692547,0.22376807177075922,-0.0006702696372097647,0.0,0.0,0.02158004594060596,66.91611752415886,5.9437780328626975,88.41026664373247,78.34708120219956,34.92063492063492,34.050167083740234,0.0030214288532361025,0.05417526513338089,0.9854320287704468,2.5668914531706832e-06,0.0,9.146311,0.11267142,9.110105
S2,4210.0,4,0,0.22061297297477722,0.010916977189481258,0.22054997614677563,-0.0006171124639593356,0.0,0.0,0.026174412054452055,67.21774402954148,5.648631434053755,87.14965436454338,73.95646683479674,34.375,34.063499450683594,0.0031742286751665575,0.05638647451996803,0.9854791164398193,2.68677558779018e-06,0.0,9.17404,-0.11459847,9.137655
S2,4215.0,4,0,0.21768729388713837,0.010215195827186108,0.217698120106772,-0.0005720596418394858,0.0,0.0,0.02451441409628745,66.78573869243114,5.5063511470902995,87.81653347512245,72.0541669753778,34.92063492063492,34.07716369628906,0.003140353469373617,0.055860064923763275,0.985488772392273,2.6131747290492058e-06,0.0,9.173244,-0.19606507,9.134547
S2,4220.0,4,0,0.21488437056541443,0.009504016488790512,0.21492846776166735,-0.0005376455863384072,0.0,0.0,0.022315549187593008,66.75444491524736,5.833263163766743,91.35949659005078,77.34858275649185,34.375,34.09066390991211,0.0029584199807410304,0.0531628355383873,0.9854696393013,2.5495135105302325e-06,0.0,9.172886,-0.21075316,9.135828
S2,4225.0,4,0,0.2121722549200058,0.008898235857486725,0.21219303107622556,-0.0005012578031723563,0.0,0.0,0.023697439585679728,67.12600792206294,5.541228025253436,94.29771644197899,72.14582690798329,37.5,34.10483169555664,0.002681475356729457,0.04859745502471924,0.9854268431663513,2.489238568159635e-06,0.0,9.181441,-0.349605,9.140733
S2,4230.0,4,0,0.2095615714788437,0.008343311958014965,0.20959588775055515,-0.00047189211073963514,0.0,0.0,0.022743566066283784,67.47557171279524,5.473410461937927,94.45939288549802,71.23501088052089,39.0625,34.11699676513672,0.002615073993865101,0.047550566494464874,0.9854133129119873,2.4558287350373575e-06,0.0,9.140607,-0.21711951,9.101113
S2,4235.0,4,0,0.2070416510105133,0.007947860285639763,0.20705189814084193,-0.000453633153486061,0.0,0.0,0.02295814043468098,67.43989530628747,5.4749664393455735,95.30369452153009,71.3096008374583,37.5,34.12966537475586,0.0023950548601990376,0.04393083602190018,0.9854947328567505,2.397725211267243e-06,0.0,9.103578,-0.16988069,9.065255
S2,4240.0,4,0,0.20476730167865753,0.007626920007169247,0.20476221895350238,-0.0004360221850551968,0.0,0.0,0.024582169529986625,67.1690008209462,5.009891258531104,83.98185154477656,66.34833110098907,38.095238095238095,34.142662048339844,0.002131697893925657,0.03898143395781517,0.9856401085853577,2.390509507677052e-06,0.0,9.10861,-0.052476313,9.072386
S2,4245.0,4,0,0.20249830186367035,0.007411465514451265,0.20255004579426525,-0.0004175209280619235,0.0,0.0,0.024562324897967266,66.37752543124654,4.294238355992162,78.32316138363532,58.90015912123528,34.92063492063492,34.1546630859375,0.001949454031896413,0.03528256341814995,0.9857625365257263,2.5012559490278363e-06,0.0,9.103214,-0.099838555,9.066465
S2,4250.0,4,0,0.20040550827980042,0.007248057052493095,0.20047463767237123,-0.0004178642909379791,0.0,0.0,0.0232785353854999,66.0015285946154,3.9339760832800104,70.48452281422642,55.285319746179056,36.507936507936506,34.16666793823242,0.0020427821148155043,0.03708794340491295,0.9859403371810913,2.6726993382908404e-06,0.0,9.08439,-0.22913776,9.047173
S2,4255.0,4,0,0.19840876758098602,0.007210067473351955,0.1984736247393131,-0.00041604264018160053,0.0,0.0,0.023306422541859613,65.99478490637853,4.308952711101348,73.54754056157317,58.845643223023416,37.5,34.17799758911133,0.002071668457684795,0.03762918710708618,0.9860966801643372,2.68241001322167e-06,0.0,9.062278,-0.063562855,9.02509
S2,4260.0,4,0,0.19636933505535126,0.007278593722730875,0.1963936459853996,-0.0004132800654865515,0.0,0.0,0.02457606974677004,66.78121065662445,4.806833873365282,82.06415319970478,62.76666310518636,41.53846153846154,34.18899917602539,0.002215564727585324,0.04007028788328171,0.9862037897109985,2.4982580271171173e-06,0.0,9.091361,0.05743329,9.053716
S2,4265.0,4,0,0.1943352371454239,0.0073790354654192924,0.1942305884981112,-0.0004093474818054341,0.0,0.0,0.030432224180807238,67.07010314937172,4.51121684319707,77.35194449597046,61.077710214382954,40.0,34.200828552246094,0.0024836345162582963,0.044507838785648346,0.9863723516464233,2.5059621293621603e-06,0.0,9.087075,0.014988127,9.048477
S2,4270.0,4,0,0.1922157257795334,0.007267060689628124,0.19229374824990886,-0.00042130557968569205,0.0,0.0,0.022986178332508926,67.57060627800013,4.807748235124162,77.81187248742957,64.3956801235307,41.53846153846154,34.21383285522461,0.002761435130811993,0.049162738025188446,0.9864866733551025,2.5688218556751963e-06,0.0,9.071014,-0.0663415,9.031538
S2,4275.0,4,0,0.1900748312473297,0.007222646381705999,0.19009744300385614,-0.00040903287846395445,0.0,0.0,0.023822414600164536,67.16988907848945,4.7386950897540885,77.01129256604065,63.68327207801107,41.53846153846154,34.228328704833984,0.0030267309506310743,0.05367106571793556,0.9865773320198059,2.337082605663454e-06,0.0,9.08179,0.02067619,9.046024
S2,4280.0,4,0,0.18800872564315796,0.007074389141052961,0.1880277634260329,-0.0004089864868591091,0.0,0.0,0.023701166092478,67.93930953584943,4.43702071028192,66.29126073623883,57.71627178528256,39.39393939393939,34.2431640625,0.003148686396362793,0.05572265759110451,0.986704409122467,2.0445461359486217e-06,0.0,9.097465,0.17405772,9.059154
S2,4285.0,4,0,0.18606001138687134,0.006901183631271124,0.1860830140952391,-0.0003907296396507419,0.0,0.0,0.02342885792456388,67.34675637364887,4.619250807742897,65.60782742349245,61.71171634230402,38.46153846153847,34.26100158691406,0.003493410360585555,0.06222831457853317,0.9868927001953125,1.7365424582749256e-06,0.0,9.065047,-0.01923461,9.028423
S2,4290.0,4,0,0.18417538702487946,0.006735528819262981,0.18419207056318337,-0.00038024733489642684,0.0,0.0,0.02365673111568562,67.23223595773801,4.734482252835323,66.52104049190001,63.44241407643749,39.0625,34.27983474731445,0.003872025849311825,0.06876284629106522,0.987018346786499,1.4658384088761522e-06,0.0,9.060141,-0.056166712,9.02046
S2,4295.0,4,0,0.18240289390087128,0.006590820383280516,0.18243498173928263,-0.00037872165583410826,0.0,0.0,0.022268783356777906,66.90160474241408,5.017729899896102,65.5680091077911,68.10822020698613,37.5,34.30049514770508,0.0042059220312190195,0.07461978495121002,0.9870701432228088,1.3867286270397017e-06,0.0,9.05848,-0.17669846,9.022323
S2,4300.0,4,0,0.18060900270938873,0.006286775693297386,0.18056040381155558,-0.00034658596847284175,0.0,0.0,0.025818822885258358,66.91386593499105,5.399375181599974,71.12907248040759,72.12061777591238,35.38461538461539,34.320499420166016,0.004329254818504547,0.07653828710317612,0.9870818257331848,1.3564476830651984e-06,0.0,9.06204,0.037957728,9.022667
S2,4305.0,4,0,0.17893794178962708,0.0060254349373281,0.17895081659906045,-0.0003379895513564235,0.0,0.0,0.022362472754690256,66.81650406018625,5.2749619108471775,65.42239931423525,71.55390393709524,34.375,34.34149932861328,0.004410362836397478,0.07803482562303543,0.9870535135269165,1.2815663694709656e-06,0.0,9.061544,0.00046821102,9.024866
S2,4310.0,4,0,0.17726688086986542,0.005654850509017706,0.17729493436749635,-0.00031988240712753054,0.0,0.0,0.022654784869339327,66.91459378333252,5.609076547771482,72.20347184279885,75.15742393376694,32.30769230769231,34.36233901977539,0.004593977364143154,0.08093973994255066,0.9869980216026306,1.2293763802517788e-06,0.0,9.099626,0.014807836,9.064316
S2,4315.0,4,0,0.17563316226005554,0.005282067693769932,0.17566639893275776,-0.00029524002480459485,0.0,0.0,0.023739424936651092,66.95657308456053,5.5796810053627555,72.10708961708879,75.95697405955573,32.8125,34.38483428955078,0.004649241842883352,0.08194480836391449,0.9869812726974487,1.265014134332887e-06,0.0,9.080631,-0.08501848,9.045121
S2,4320.0,4,0,0.1741916686296463,0.004893516190350056,0.17421318076107523,-0.0002730701850166053,0.0,0.0,0.023533607057562043,67.02720404290942,5.687942453561546,73.9355204326082,77.2169865881302,35.9375,34.40833282470703,0.004693953202279426,0.08286837488412857,0.9870008230209351,1.282690504922357e-06,0.0,9.057713,0.05630197,9.0200205
S2,4325.0,4,0,0.17285697162151337,0.004544388968497515,0.17283703301565737,-0.0002527901285819753,0.0,0.0,0.025828478935931383,67.32549223890133,5.941640108594731,72.15143329777362,79.7762254981339,32.30769230769231,34.43033218383789,0.004605055437330136,0.08142368495464325,0.9869727492332458,1.1762328995246207e-06,0.0,9.065272,0.055138797,9.026675
S2,4330.0,4,0,0.17155960202217102,0.004270533565431833,0.17158670039819693,-0.0002324684457379006,0.0,0.0,0.024822808534460866,67.12877732827636,5.8962214474457735,73.7288519069409,79.12488841051425,32.8125,34.453330993652344,0.004578948573529657,0.08098660409450531,0.9869030714035034,1.0026340078184148e-06,0.0,9.065317,-0.10649027,9.02726
S2,4335.0,4,0,0.17040640115737915,0.004131151828914881,0.17038104316099567,-0.00022688955580753943,0.0,0.0,0.026979974480564994,66.71765302439408,6.082742963622538,73.65120169908127,81.71874911610306,31.25,34.4744987487793,0.0043608967981692915,0.07759755849838257,0.9869012236595154,9.972541192837525e-07,0.0,9.067182,0.06062367,9.027942
S2,4340.0,4,0,0.16933326423168182,0.003900813637301326,0.16934240836965853,-0.00021783328226252687,0.0,0.0,0.025465188197126967,66.56356473019981,6.014059176055896,72.3974726283228,80.71340790709021,29.6875,34.49533462524414,0.003897838234564092,0.06967690587043762,0.9868429899215698,1.0011513040808495e-06,0.0,9.041846,0.19314754,9.003016
S2,4345.0,4,0,0.1682387739419937,0.0037338740658015013,0.16825091790441857,-0.00020168655776472267,0.0,0.0,0.025900880119085243,67.40835339476887,5.936253229892551,72.54081245170781,78.92475465246932,30.76923076923077,34.51350021362305,0.003645887517104419,0.06534059345722198,0.9867951273918152,9.770587894308846e-07,0.0,9.065675,-0.018398393,9.025316
S2,4350.0,4,0,0.16716033220291138,0.003666386939585209,0.1671305976171936,-0.0002010228797431628,0.0,0.0,0.02692600372455594,67.55259185437987,6.058483041451722,80.70266831447968,80.2259962305808,35.38461538461539,34.52949905395508,0.003319769637961831,0.060399141162633896,0.9867468476295471,9.4998335953278e-07,0.0,9.100417,0.10050813,9.066187
S2,4355.0,4,0,0.16604982316493988,0.0036977191921323538,0.1661687364633719,-0.00020696552493552187,0.0,0.0,0.023290382959073153,69.12332530774988,6.707417667237535,89.8602252090816,84.53977716682174,34.32835820895522,34.54349899291992,0.0030058797712690416,0.055732060223817825,0.9867614507675171,9.486045655648923e-07,0.0,9.1028595,-0.066524565,9.059478
S2,4360.0,4,0,0.16497673094272614,0.0037260677199810743,0.1649843839431002,-0.00019962617790345475,0.0,0.0,0.025319090150207862,69.63325279801893,6.008262182180039,79.42023332137029,77.77108145651489,34.32835820895522,34.55683135986328,0.00246643056869355,0.04741617292165756,0.9867286086082458,9.192842753691366e-07,0.0,9.090028,0.0613087,9.048573
S2,4365.0,4,0,0.1639036238193512,0.003773547476157546,0.16398350868064257,-0.00021535253154282964,0.0,0.0,0.022908141953948885,71.05551137314089,7.339441150351059,79.56107654099661,87.4877565231506,34.78260869565217,34.57083511352539,0.00216921863606612,0.041725121438503265,0.9867046475410461,9.953049584510154e-07,0.0,9.087537,-0.02584747,9.050964
S2,4370.0,4,0,0.16287320852279663,0.0038089135196059942,0.1629263198122754,-0.00021293747876549127,0.0,0.0,0.02284736800208323,71.53513206924534,6.811280156327383,61.155141348915194,79.08498208221253,30.434782608695656,34.582332611083984,0.0018406184055456333,0.0358876995742321,0.9867349863052368,9.657607051849482e-07,0.0,9.068598,0.095284045,9.031845
S2,4375.0,4,0,0.16185347735881805,0.003938194829970598,0.16182622295572394,-0.0002143793643129538,0.0,0.0,0.02395537482593705,72.09551114993535,6.7622689704881145,58.58431385371126,78.388903760549,24.637681159420293,34.591835021972656,0.0015408922258776973,0.03052336350083351,0.9867429137229919,9.196018595503119e-07,0.0,9.087361,0.010702385,9.047545
S2,4380.0,4,0,0.1607857197523117,0.003966460004448891,0.16077944290547475,-0.0002200724191950124,0.0,0.0,0.022843248316421948,71.63442183392284,6.7446235992849415,60.57380551736099,78.09470075717071,27.536231884057973,34.5989990234375,0.0013272756429077548,0.026690183207392693,0.9867188930511475,8.737553685023158e-07,0.0,9.0743475,-0.061348997,9.03228
S2,4385.0,4,0,0.15971796214580536,0.003924266900867224,0.1597666221826827,-0.000225465111598938,0.0,0.0,0.020813860898540197,71.60929758410859,6.710920174721289,59.18519433321875,77.71063582881283,27.536231884057973,34.60533142089844,0.0010244856783262672,0.022618111222982407,0.9866949915885925,8.573995273764012e-07,0.0,9.06416,-0.08843759,9.024567
S2,4390.0,4,0,0.15861813724040985,0.004033577162772417,0.15869500004857245,-0.00022560933146473813,0.0,0.0,0.019792270559036755,72.16069834388469,6.339037631861429,57.04424387200317,72.88152958869252,27.142857142857142,34.60933303833008,0.0009311485883279667,0.021592672914266586,0.986678957939148,8.867134511092445e-07,0.0,9.055055,-0.2956511,9.0175905
S2,4395.0,4,0,0.15750230848789215,0.0040747616440057755,0.1575284942710901,-0.00022316700249722443,0.0,0.0,0.02080479026303291,73.26490433465229,5.807084137717711,55.59947586577859,64.47577230246884,25.352112676056336,34.612667083740234,0.000708917421662452,0.019482633098959923,0.9866869449615479,9.33403498493135e-07,0.0,9.02914,-0.24971914,8.99074
S2,4400.0,4,0,0.15633311867713928,0.00397900678217411,0.1563878539279528,-0.00022585677923243596,0.0,0.0,0.02041413010274485,73.67551103216235,5.58475213719306,55.969321246327866,61.7769591889399,25.352112676056336,34.6163330078125,0.0005305769104138738,0.017317695543169975,0.986679196357727,1.0095754987560213e-06,0.0,9.038892,-0.19500653,8.999106
S2,4405.0,4,0,0.15517990291118622,0.003942064940929413,0.1552415898964352,-0.0002234040229055348,0.0,0.0,0.020367809169002028,73.64942657903914,5.54202429873172,45.72383420148081,61.28519866729341,23.943661971830984,34.61766815185547,0.00034279157458119936,0.016367685049772263,0.9866952300071716,9.496145025877922e-07,0.0,9.033045,-0.27543384,8.99728
S2,4410.0,4,0,0.15413345396518707,0.0038067444693297148,0.15415481541097334,-0.00021169051134169064,0.0,0.0,0.021896751328125276,74.35505944607664,4.969391721748354,50.73114515306811,51.55147690477926,25.0,34.61900329589844,0.00013278312208284476,0.01567411608994007,0.986751139163971,9.348929097541259e-07,0.0,8.972669,-0.24551345,8.935988
S2,4415.0,4,0,0.15316711366176605,0.003694302635267377,0.15324819326673497,-0.00021402971427260083,0.0,0.0,0.020990287582027027,74.06966637646883,5.038689132264645,51.08715755699784,52.36424174507681,26.76056338028169,34.619998931884766,-6.000241499962096e-05,0.014832736924290657,0.9867256283760071,8.89996613295807e-07,0.0,8.964298,-0.309506,8.926032
S2,4420.0,4,0,0.15216341614723206,0.003612361615523696,0.15220905019336745,-0.00020303486564054424,0.0,0.0,0.020744041142425867,73.86028182509723,5.090958685546164,51.72263599183304,53.00117195303384,26.76056338028169,34.62200164794922,-0.00024445428333161984,0.013266801834106445,0.9867023229598999,9.031489867084019e-07,0.0,8.964725,-0.13001426,8.924806
S2,4425.0,4,0,0.15117572247982025,0.003570782020688057,0.15118838553145028,-0.0001986335950077525,0.0,0.0,0.022411582478900002,72.98324333554972,3.6314656448376823,50.18103387450567,41.44107788681835,22.857142857142858,34.62200164794922,-0.00010889327166602992,0.012754376046359539,0.9867191910743713,8.420149129051424e-07,0.0,8.955896,-0.14982751,8.918859
S2,4430.0,4,0,0.1502467542886734,0.003371266881003976,0.15028347244779072,-0.00018525296750980175,0.0,0.0,0.022379415950460016,72.83548750797094,3.8691495053402063,51.58616881005993,44.730091605325704,22.857142857142858,34.62233352661133,-7.222512916199962e-06,0.013212249614298344,0.9866742491722107,8.076175959104148e-07,0.0,8.94579,-0.07664021,8.908127
S2,4435.0,4,0,0.14942455291748047,0.003138610627502203,0.1494055475593333,-0.00017154395697168388,0.0,0.0,0.02464932126072071,72.46632763083676,3.9966793316619125,55.274275533147296,46.81245000108567,25.71428571428571,34.624332427978516,0.00023833709813761618,0.015423852950334549,0.9866495132446289,7.70859116983047e-07,0.0,8.951365,0.10454747,8.9112835
S2,4440.0,4,0,0.1486397087574005,0.0028568014968186617,0.14862044556717285,-0.0001492550454739706,0.0,0.0,0.024507292848225656,72.23265283413947,4.254195908129892,56.212785308529746,50.72229388792003,25.71428571428571,34.62633514404297,0.0004505628819173159,0.01712387427687645,0.986644983291626,8.442972898592416e-07,0.0,8.940234,0.02188448,8.900687
